movie_id,content,rating
15401,"In days of old when ships were bold, just like the men that sailed them.  

Captain Kidd is directed by Rowland V. Lee and adapted to screenplay by Norman Reilly Raine from a story by Robert N. Lee. It stars Charles Laughton, Randolph Scott, Barbara Britton and John Carradine. Music is scored by Werner Janssen and cinematography by Archie Stout.

The late 17th century and ruthless pirate Captain William Kidd (Laughton) is the scourge of the seas and attempts a double cross of King William III (Henry Daniell). His dastardly scheming, however, is in danger of falling apart when he hires ex-convict Adam Mercy (Scott) to be his master gunner. For Mercy has a secret and he also has his own mission to complete.

The most ruthless of them all, Captain William Kidd.

Forget history and try to enjoy Captain Kidd for its light hearted piratical touches. Running at 90 minutes the film is surprisingly short on blood pumping action, with much of the screenplay given to draggy verbose passages. Yet there is an overriding sense of fun throughout, with a cast of highly watchable actors making it very much an acting 101 picture. 

Particularly striking is Laughton who seems to be enjoying himself royally as he gets to pout, stomp and dally in villainy. However, there's not enough of the excellent Daniell and the very pretty Barbara Britton is a token offering who is reduced to a near walk on part late in proceedings. Janssen's score is suitably full of high seas bluster, and plot has enough skullduggery, back stabbing and treasure plundering to at the least keep one interested to the finale. 6/10",6.0
15401,"Charles Laughton stands out amongst this rather motley cast in the eponymous role; sent by King Charles II (Henry Daniell) to escort a treasure ship from India. A bit like leaving the child in charge of the sweetshop; ""Kidd"" has his own agenda but reckons not for the company aboard his nest of rogues of an oddly mis-cast Randolph Scott ""Adam Mercy"" who has a smidge too much honour. Barbara Britton provides the love interest that, frankly, drags this otherwise engaging seafaring adventure down somewhat. John Carradine, Reginald Owen and Gilbert Roland complete this main cast without much distinction and Rowland Lee does let this drag it's anchor in the weeds a little towards the end...",6.0
15402,"Harron's biography, specializing on Page's early life, start in pin-ups and notoriety due to being the target for a Senate hearing on indecency and her subsequent born-again Christianity, is very enjoyable, and Gretchen Mol is great at portraying the inner sexiness, naivety and Southern charm that made the Nashville-born Page take the world by storm. Though it made the biopic more graceful by concentrating on the earlier times, it would have been more complete had it also included her later, troubled times, punctuated with brushes with the law and institutionalization for schizophrenia, as well as being greatly financially troubled due to not getting royalties for her years of photo-work and celebrity. Thankfully, late in life, that was rectified and she was able to live her last years decently and in happiness, dying of a heart attack at 85, three years after seeing Harron's work come to light, and her success come full circle...",8.0
15402,"Well acted and directed bio-drama that most of the time feels pretty surface level in terms of Bettie Page, though Gretchen Mol did a good job in the role. **3.0/5**",6.0
15417,"I think he's spending too much time with Clyde. 

Every Which Way But Loose is directed by James Fargo and written by Jeremy Joe Kronsberg. It stars Clint Eastwood, Sondra Locke, Geoffrey Lewis, Beverly D'Angelo and Manis The Orangutan.

It surprised the studio executives, even had them sweating about the release, but the adventures of Philo Beddoe (Eastwood) and his pet Orangutan proved to be a smash hit at the box office.

Beddoe is a trucker who also happens to make money by bare knuckle fighting, and he's very good at it. Clyde the orangutan is a full on personality himself, and between them they wind up being trailed by vengeful coppers and a very incompetent motorcycle gang. Philo's brother Orville (Lewis) is along for the ride and polar opposite love interests come into play via Lynn Halsey-Taylor (Locke) and Echo (D'Angelo). 

Plot is very thin on the ground, we are in fact viewing a series of events that are mined for comedy purpose - which totally work. Action comes by way of the punch ups Philo gets into, with Eastwood as always proving to be one of the better punch throwing actors of his generation, while Lewis shines bright as the best friend and voice of reason to Philo.

The love story sub-plot involving Lynn and Philo - and its subsequent revelations - feels a touch out of place, since this is such a chilled and relaxed comedy picture. Which is the key, the makers know what they are doing, they are having fun and ask the audience to do the same. The public lapped it up and ensured that a sequel of similar tropes would follow. That also proved to be popular since it was more of the same.

Open the beer and popcorn and just run with it, it was never meant to be high art etc. 7/10",7.0
15417,"A bit forgettable, if nothing terrible.

Clint Eastwood is solid enough, while the supporting Geoffrey Lewis, Sondra Locke and Ruth Gordon have a couple of moments. The plot is a little meandering and doesn't hold enough entertainment, even with an orangutan being present throughout <em>'Every Which Way but Loose'</em>.

I found the pacing to be slower than I would've liked and the characters opposite the lead to be boring, whether it be John Quade & Co. or the pair of police officers. I will say that I actually did enjoy the music used, which is arguably the film's main plus if I'm honest.

I can't say I'm expecting much from <em>'Any Which Way You Can'</em>, the sequel, but I'll give it a chance no doubt.",6.0
15421,"Here's my royal foot on your royal buttocks! 

King Henry II of England has grown tired of the interference of the Church. When the Archbishop of Canterbury dies, he senses an opportunity to gain the upper hand. Much to the church, and Thomas Becket's surprise, he appoints his great friend Thomas to the highly important position. What Henry hadn't bargained for was that Becket takes the role very serious indeed and serves God to the full, so where once there was great friendship between the two men, there is now an uneasy feud.

Based on the Jean Anouilh play, Becket is as near a technically perfect film as you could wish to see, with the acting on show coming right out of the top draw. Nominated for 12 Academy Awards, it won only one for Best Adapted Screenplay (Edward Analt), but on another given year it could quite easily have cleaned up. Peter O'Toole & Richard Burton play Henry II & Thomas Becket respectively, both men feeding of each others commitment to the project to bring peerless results, witness one scene in particular as they exchange views on horseback on a British beach, wonderful stuff. The costumes, the cinematography from Geoffrey Unsworth (now booming from the screen with the DVD restoration work), the sound, and the brilliant sets all come together to make a top of the range Historical drama.

But all these would not stand out if the story wasn't any good, but Becket's triumph is in the story itself, a tale about the separation of great friends, and the separation of the state from the church, it really is an intriguing and beguiling way to spend your evening. One glaring error aside (Becket was not a Saxon, but a Norman), the makers have followed history rather well, and it leaves us with what i believe to be one of the best films of its type. 10/10",10.0
15451,"""Alex"" (Johannes Krisch) is the sort of ex-con to be avoided at all costs! Almost every thing he touches turns to mince - and that proves especially true after he and girlfriend ""Tamara"" (Irina Potapenko) decide they have had enough of the brothel in which they both work (he doesn't sell himself, in case you were wondering) so he robs a bank and they hope to flee the country. Thing is, he'd only gone and left the getaway car - and her - in a no parking zone and attracted the attentions of a police man (Andreas Lust) whom they leave spreadeagled on the ground as they drive away. He can still aim, though - and a tragedy strikes that sets the tone for the remainder of the drama as he vacillates on thoughts of revenge. That opportunity emerges from a most unlikely source as it transpires that his dad is pals with the cop's wife ""Susanne"" (Ursala Strauss). You can sort of guess the rest as ""Alex"" turns his initial thoughts of vengeance into something altogether more romantically complex with plenty of sex thrown in for good measure. Though it's a violent story, there's precious little actual violence in the film - it's more a roller-coaster of emotions as the man deals with an unexpectedly profound grief and regret amidst a seedy and drug-riddled environment. There isn't a great deal of dialogue which adds quite a bit to the intensely characterised and visualised roles of ""Alex"" and ""Susanne"", and we have a few welcome interventions from Johannes Thanheiser's ""Hausner"" whose estranged relationship with his son (""Alex"") also evolves quite poignantly. What you do notice after about half an hour is the music. There's isn't any. It's all natural sound, and that also gives the film some extra focus and puts way more emphasis on the quality of photography and the acting. It is too long - once you've seen a man chop a log, etc. - and could lose twenty minutes I reckon without impacting on the pace or the plot, but it's still a thriller with a difference, and is worth a watch.",7.0
15472,"Oddly, the version of this movie I watched contained both English subtitles and dubbing, and after a while I wished I could turn off the dubbing and go with just the subtitles, so that their mouths would always move at the right times.

I watched the U.S. production of this with Daniel Craig many years ago, and I liked it, but I don’t remember it clearly enough to compare the two. My f=general impression, though, is that this original is better.

Of course, the Lisbeth character is the real hero here. A rough childhood and beyond have molded her into a tough lady indeed, mentally, physically and emotionally. Oddly enough, she is the only character who seems to show any growth by the end of the film, perhaps partly due to her having so much room to grow emotionally.",9.0
15477,"***Quirky white trash crime spree satire tries too hard***

A young no-class couple from central Texas (Gil Bellows & Renee Zellweger) flee from loan sharks and a maniac ex-partner (Rory Cochrane), seeking a shotgun wedding and to escape to Mexico.

""Love and a .45"" (1994) is a satirical black comedy crime flick inspired by the Charles Starkweather killing spree of January, 1958, who was accompanied by his 14 year-old girlfriend. Similar films were inspired by the same real-life episode: “Badlands” (1973), “Kalifornia” (1993) and “Natural Born Killers” (1994). Seventeen months after Starkweather’s spree he was wiped off the face of the earth via electric chair. Needless to say, we were wiser then.

While “Badlands” and “Kalifornia” were realistic, “Love and a .45” takes the satirical route à la “Natural Born Killers,” but it tries too hard to be an oddball cult flick about dirtbags, not to mention it’s shallow. By contrast, the contemporaneous “Pulp Fiction” didn’t have to try hard; it just was (the real deal; and not shallow at all). But there are enough highlights in “Love and a .45” if you don’t mind movies about white trash crazies: Zellweger never looked better, not even in “Empire Records” (1995); Cochrane gives it his all; and Bellows works as a likable anti-hero.    

The film runs 1 hour, 42 minutes, and was shot in the heart of Texas (Bastrop & Austin).

GRADE: C/C-",4.0
15481,"Paul Henreid is actually quite menacing here, as the domineering commandant ""Vogel"". He is charged with making sure that nothing is smuggled out of the diamond mines under his charge. Burt Lancaster (""Davis"") arrives back after a previous encounter with this nemesis, this time determined to retrace his steps and recover the large treasure he was forced to abandon previously. What now ensues delivers us a pretty well-trodden narrative as these two men try to outwit the other. The duplicitous mine manager ""Martingale"" (Claude Rains) alights on a cunning plan to get ""Suzanne"" (Corinne Calvet) to use her wiles on ""Davis"" to try and discover the location of the lode - but she has other ideas! With the seedy ""Toady"" (Peter Lorre) also whispering in his ear too, the scene is set for quite a tense battle of wills. The cast looks great on paper, and Lancaster and Rains are good, too - but somehow it doesn't quite click. The story takes far too long to get underway, and when the it does it rushes through a series of set-piece scenarios before an ending that I found rather too predictable.",6.0
15484,"On paper, this jazz-fuelled, experimental looking, observation of racial tensions within a small group of friends made for an interesting concept. The execution though, well I found that really quite messy. There's three siblings. ""Benny"" (Ben Carruthers); ""Hugh"" (Hugh Lord) and ""Leila"" (Leila Goldoni) with the sister having a far fairer skin tone than her brothers. ""Benny"" is a bit of a loose cannon, going with the flow in life; ""Hugh"" is a musician who is having a bit of a crisis of confidence that not even his supportive manager ""Rupert"" (Rupert Cross) can pull him from and finally there's the sister. She meets ""Tony"" (Anthony Ray) and falls completely for his charms. When he meets her brothers, however, there's an immediate sense of hostility. Not a violent one, especially, just one with pretty clear racial undertones that sets the scene for a drama to unfold in a meandering yet at times quite potent fashion. ""Leila"" finds herself caught up between her family and her lover and as the temperature gradually rises and the jazz accompaniment - trumpets particularly - gets more frenzied, this all encourages the dynamic of the story to become more turbulent and unsettling. So far, so good. It's just the acting. It's not very good nor is it very natural. There's a constant fluidity to the scenario that doesn't tally when ""Leila"" becomes smitten. It's never a plausible definite in this story of transience and movement, and way too much of the atmosphere here comes from the soundtrack - performances are almost incidental save for a few brawling scenes that seem to suggest that's mankind's solution to everything. It is innovative, I'd give it that, but John Cassavetes fails to invest his characters with any qualities that made me want to care, one way or the other, so i just didn't.",6.0
15487,"Superb! One of Disney's best live-action offerings up until 2005.

It's yet another sports drama from the studio, one of many still to come too, but it's a cut above their previous live-actions releases in this subgenre; even beating 2002's <em>'The Rookie'</em>, which I like tremendously.

I love every detail of <em>'The Greatest Game Ever Played'</em>, which is about a true story. The score is splendid, the cinematography is excellent and the premise is riveting - even to someone like me who isn't a follower of golf. There are a few scenes that use effects, namely with Vardon, which look neat.

Vardon is portrayed by Stephen Dillane, who is terrific in the role. Stephen Marcus plays Ted Ray, he's another top performer as is Josh Flitter (Eddie) - the latter brings some amusing humour to events.

The film's star, however, is Shia LaBeouf. He does a grand job as Ouimet, he produces the goods in all of his scenes. I'm already a fan of LaBeouf's, so I'm glad I can add another one of his characters to my memory.

This did not feel like a 120 minute production. Great pacing, great film. Highly recommended!",9.0
15495,"Different take on the genre. The ""twist"" is not only pretty straight forward, it's also straight up given away in the promotional material, and that twist is really the point of _The Hamiltons_. Even so, I was engaged, which is important. Acting could be better, same goes for the AV quality, but you get that with independant horror, and this I can handle.

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._",5.0
15497,"Under Pressure.

Twelve O'Clock High features one of Gregory Peck's best performances as Brigadier General Frank Savage, a tough no nonsense martinet brought in to shake up a World War II Bomber Squadron. The men are shattered emotionally and after it's deemed that their previous commander (Gary Merrill) has been soft with them, there is no chance of that happening with Savage - but is he himself taking too much on?

Split into two parts, the first half of pic deals with how a group of men in war time can reach their lowest ebb. Fear of the jinx, fear of cracking under the strain, these men are by definition demoralised. Things are further compounded by the appointment of Savage, who drags the group further down the battered emotional scale. Second half softens things for a short while as Savage's methods begin take a hold, then there's the missions, which in turn builds to the film's revelation, which as it happens lets Peck become a revelation as well.

Director Henry King is on form, showcasing the skill of directing an ensemble cast, which sees Dean Jagger add mighty heft to the work of Peck, Merrill, Hugh Marlowe, Paul Stewart and Millard Mitchell. The flying sequences are expertly photographed (Leon Shamroy), with the real footage splicing very effective, while the writing allows the piece to exude a realism factor, which then offers up a more humane war film that is delving into psychological stings. 8/10",8.0
15497,"Gregory Peck is on top form in this gritty, authentic looking recounting of the actions of a battle-weary USAF squadron during WWII. Peck is ""Gen. Savage"" drafted into replace an extremely popular, but no longer effective squadron commander. Initially, his hard-nosed approach to them, their training and their attitudes engenders hostility, but over a period of time - and with the assistance of the intelligent camp adjutant/chief administrator ""Maj. Stowell"" (Dean Jagger) he sets about trying to change these opinions (and some of his own) before his entire squad transfers out. Henry King has managed to create a film that unsentimentally encapsulates some of the senses of frustration, fear, low morale and trauma that went with the relentlessness of constant missions - regardless of rank - not knowing who might return. The supporting cast - featuring Hugh Marlowe and Gary Merrill compliment the star well; some excellent original aerial battle cinematography and the Sy Bartlett screenplay has pace and detail enough to make this 2¼ hour assessment of leadership under enormous pressure a thoroughly entertaining and at times thought-provoking watch.",7.0
15515,"Dynamic Dynamation.

Captain Sindbad and his crew land on the island Colossa and come under attack from a Cyclops. Aided by the magician Sokurah and his magic lamp, they manage to escape back on board with their lives intact. However, the lamp which contains a helpful genie, is left behind in the Cyclops' hands. Once back in Bagdad, Sokurah sets about getting a crew together to reclaim the lamp off of Colossa, but the chiefs of Bagdad refuse to sanction such action. After failing to impress all with his magic tricks, Sokurah shrinks the princess of Bagdad to the size of a hand, then craftily offers to restore the princess to normal the next day. Only trouble being that the ingredients needed for the cure are of course on Colossa. So Sinbad and his men, and the dastardly magician, set sail for an adventure that is fraught with danger... 

Stop-motion maestro Ray Harryhausen, for his first film in colour, delves into the mythical legend of Sinbad The Sailor. Thus, along with director Nathan Juran, putting life into the Sinbad legacy that had been viewed as a no go area after less than favourable responses to prior attempts at the legend. Though not adhering to the Persian fable source, the 7th Voyage was nothing like this one and The Rocs for instance actually appear in the 5th voyage fable, Juran and Harryhausen turn the merchant seaman of the origin into a dashing hero figure. Someone that children and adults of both sexes can easily get on side with. 

Visually it's a treat, admire as Sinbad (in the form of a handsome sword swashing Kerwin Matthews) does battle with Cyclops', Rocs and a Harryhausen calling card, the Skeleton. Throw in a fire breathing Dragon, a genie of the lamp, a pretty princess (Kathryn Grant) and a devilishly creepy magician villain (the always great value Torin Thatcher) and the result is unadulterated joy. Some churlish folk will point to being able to see the lines between the real footage and Harryhausen's marvellous creatures, but quite frankly those people should be rounded up and sent to live on Colossa with all the other monsters. For to not appreciate the craft and genius on offer here is as sad as it is foolish. And with master composer Bernard Herrmann laying a brisk mystical flecked score over proceedings, it's a treat for the ears as well. 

When you consider the budget afforded this production, it's high quality film making, and it's now, along with the two sequels that followed it, still being enjoyed by those of us who remember before computers controlled such magical things. 8/10",8.0
15515,"I really enjoyed this film as a kid - and that's because, like in so many of these Sinbad films, the visual effects from Ray Harryhausen are great and here Torin Thatcher's efforts as the malevolent and scheming ""Sokurah"" work really well too. Kerwin Matthews does fine as the hero, hoping to be married to the princess ""Parisa"" (Kathryn Grant) until they run into the aforementioned magician whom they rescue from an island. Thing is, he really wants to get back there armed with a mighty crossbow. ""Sinbad"" is, however, completely loved up and has no intention of returning once they reach Baghdad, so the evil one conjures up a spell that turns the princess into something a little more diminutive. You help me get back to my island and I'll restore ""Parisa"" from bite size. With caliphs and their armies ready to start a war over their predicament, ""Sinbad"" is left with no choice than to trust the plotting sorcerer - and yep, betrayal looms large. What's all the fuss about? Why does he want to get back so urgently? Well - that's down to the kindly but all-powerful genie (Richard Eyer) who must obey the person who says the magic words. Can our intrepid sailor fend off his foe, restore his love and make it back against giant rocks (birds), a cyclops and a great big dragon? Well no, jeopardy isn't really the point here - but the hand-crafted, stop-motion, animation shows off well what a creative man Harryhausen was and with Nathan Juran keeping the pace rollicking along we can easily overlook the rather wooden efforts of the couple and the unremarkable writing. I love this genre of cinema, swash and buckle and action all the way - and this is a good example, well worth ninety minutes.",7.0
15516,"While a lot of people seem to praise this film as a horror gem, I myself consider it more like a drama… a mildly gruesome drama, but certainly not horror. I can enjoy horror films that don't contain some of the expected traits, like: jumps, creepy music, lots of screaming or tons of gore… but there has to be something to remind us that this is, in fact, a horror movie after all. To be honest though, there is a little bit of gore, that's true… but if the atmosphere isn't reminiscent of a horror film, the gore itself ends up being out of place. I was expecting something good, as I consider Wes Craven to be a very talented horror director, but I guess he simply wasn't in his prime back then. 

On 'Last House on the Left', the story revolves around a group of criminals, three guys and a trashy girl, who have recently escaped from prison. Two girls on her way to a concert, decide to stop by a house, looking for marijuana. The girls are kidnapped by these ex convicts, who torture them, rape them and eventually murder them in a brutal way. After butchering the two friends, the gang seeks refuge with the parents of one of the victims, who are completely unaware of everything. However, when the man of the house finds out about what happened to his daughter and who were responsible for what happened to her, he teams up with his wife to execute a gruesome revenge against his four guests.

The idea of two vindictive parents trying to avenge their dead daughter sounded promising and original for a horror film. It gives hopes for something tragic, dramatic and gruesome, but in the end, ""Last House on the Left"" ends up being more like a drama full of missed opportunities. One would expect a movie like this to reach its high point in the scene where the parents are finally able to avenge their daughter, but to my disappointment, this confrontation takes place only during the very last minutes of the film and it is shown in a very bland way. I can understand that minimalism works in certain films, and I don't expect all movies to offer some kind of gruesome shock value. The problem is that simplicity is not exactly something that one would expect from a film like this, where a certain amount of gruesomeness is almost mandatory. When the father finds out about what happened to his daughter, he looks completely numb. We never really get to see any signs of devastation, which would have added a well-placed share of drama to the story and would have made the last minutes much more powerful and tragic. My main problem with this film, however, is the fact that there are a few moments of pointless slapstick comedy. I mean, how can this be explained. It's supposed to be a horror film, but instead it is a horrible drama… with a few comedy moments? We see a girl getting stabbed and right after that, we see two dumb cops doing funny things for the audience to laugh. Honestly, I don't get it. I also find the banjo music to be inappropriate, as it works as a some kind comedy relief and it really doesn't make any sense in a movie like this. I am aware that sometimes, joyful music in horror movies is a way to create some kind of strong contrasting atmosphere, but in 'Last House on the Left', it simply sounded out of place. 

Most people seem to be impressed about the 'appalling gore' and impressive scenes, but I was mostly surprised by the lack of them. True, there are a few scenes that looked pretty brutal, but the gore is not striking enough to save the entire movie. I don't really understand what's the deal with the lame tag line that says 'To avoid fainting, keep repeating ""It's only a movie...It's only a movie...""'. I didn't find any parts to be that horrifying, to be honest. Even though I don't focus on the gore very much, I must admit that there are certain horror movies that make up for the weak plot, with a nice amount of carnage... unfortunately, this film is not one of those.

I give this movie 5 stars because even though I don't agree with the overhype, I still think it's a watchable drama with a few horror and comedy elements scattered around.",5.0
15543,"After reading and analyzing some negative reviews concerning this film, my wild guess is that ""Penny Dreadful"" turned out to be a disappointment to those who were looking forward to a movie that would desperately try to follow the ""twists in the end"" trend. It appears that many people are somehow disappointed by the fact that this film had an ending that wasn't complex or 'surprising' enough. In my case, however, as the film was coming to an end, I was hoping for a simple ending without an unnecessary twist. To my pleasant surprise, I got exactly what I wanted and the ending wasn't far-fetched and insulting like most horror films that are being released these days.

In ""Penny Dreadful"", the story is about a young girl named Penny, who has a severe fear of cars, as a result of a traumatic accident. Willing to overcome her phobia, Penny goes on a road trip with Orianna, her psychologist, as a way of overcoming her fear. During an argument, Orianna accidentally hits a hitchhiker who was walking in the middle of the road and decides to stop to help him out. When she realizes that the traveler is actually in perfect conditions, Orianna decides to give him a ride as a modest way of apologizing. Unfortunately, the hitchhiker turns out to be a raging murderer who will turn the therapeutic experience into Hell on Earth. Given the circumstances, the thing that Penny fears the most, ends up becoming her only saving shelter from the psychopath who lurks outside.

Like I stated before, one of the things that I praise the most about ""Penny Dreadful"", is the fact that there were several ways to turn the whole thing upside down towards the end and ""shock"" the audience with an ending that would make a villain out of the least expected character. ""Penny Dreadful"" is a very simple and yet compelling little film with an uncomplicated ending that despite of its simplicity, it still contains a small surprise that doesn't ruin the entire thing. I won't say it, of course... but there is one little surprise regarding the killer. I enjoyed this movie a lot, regardless of a few little things that I didn't quite get. For instance, I would have to point out the meaningless background story about a young folk having extramarital sex with a married woman and the old man who is aware of this act of adultery. It doesn't have any kind of connection to the story of Penny and Orianna. Perhaps the only reason why these three secondary characters appear, it's because otherwise, it would be ultimately uninteresting to see the hitchhiker and Penny throughout the entire film. Regarding the characters, I was glad to actually felt compelled to root for the good guys. These days, a lot of horror movies are released where the 'villains' are more empathetic, which leads to lack of interest for the main characters. Even though there were moments in which I felt like jumping into the screen and punch both Penny and Orianna for being so stupid, I felt empathy for the heroine of the story the whole time. I can't deny that she was a very irritating, but at the same time, I could empathize with her and I wanted her to survive, through a gruesome type of redemption.

If you're in the mood for an enjoyable film that doesn't desperately try to shock the audience with a ""wonderful twist"", give ""Penny Dreadful"" a chance. But most of all....brace yourself, put on your seat-belt and don't forget your breathing exercises, because this is going to be one hell of a ride!",6.0
15566,"The star cast elevate this a lot.

Ben Affleck, James Gandolfini, Christina Applegate and Catherine O'Hara are, honestly, the only reasons this was watchable, for me personally at least. If it was a film with a lesser known cast, I wouldn't have any positives for it.

For a festive flick, it's a little too mean-spirited. Of course that's the way these films usually go so the eventual pay-off can occur, though with this it's a bit too the other way and the aforementioned pay-off isn't all that pleasant. You gotta make the characters way more likeable if you're only gonna redeem them a tiny bit.

<em>'Surviving Christmas'</em> is at least only a relatively short film at around 90 minutes and there are a couple (if not enough) amusing moments. There's also a surprisingly topical commentary on unintentionally consenting your likeness away via photos - I'm looking at you, <a href=""https://www.theguardian.com/culture/2022/dec/09/what-does-the-lensa-ai-app-do-with-my-selfies-self-portrait-photos-magic-avatar-generator-gone-viral"" rel=""nofollow"">latest Instagram trend</a>.",6.0
15567,"A few steps down from the original, <em>'Stitch! The Movie'</em> is too short to enjoy.

At just 60 minutes it doesn't do enough, so everything it shows simply falls flat. Less heart, not as funny and nowhere near as interesting. It's obvious, especially with the ending, that this only exists to kick off the television series; as opposed to building on the 2002 film.

The cast pleasingly remains the same but their performances aren't as memorable as before. Most of the characters are shoehorned in, especially Bubbles (Ving Rhames) and Capt. Gantu (Kevin Michael Richardson). Jeff Bennett comes in to voice Dr. Hämsterviel, a new character, who is alright.

Forgettable in every way unfortunately. Still one of the better Disney animated sequels, mind.",6.0
15573,"The Breaking of Boys and the Making of Men. 

The Cowboys is directed by Mark Rydell and adapted from the novel written by William Dale Jennings; who co-writes the screenplay with Irving Ravetch & Harriet Frank Jr. It stars John Wayne, Roscoe Lee Browne, Bruce Dern and Colleen Dewhurst. John Williams scores the music and Robert Surtees is the cinematographer. Plot sees Wayne as tough cattleman Wil Andersen, who after finding all his cowhands have fled to find their fortune elsewhere, is forced to use a bunch of green teenagers to get his beef to market. It's a journey of some distinction, for Wil, the boys and the villains who lurk on the edges of the frame.

If ever there was a John Wayne picture that was in need of serious critical reevaluation, both as a measure of his acting ability-and quality in film narrative, then The Cowboys is the one. It's a film that has been known to upset the liberal minded, where the ideology at its core has been lambasted as being objectionable in the least. Yet looking at it closely, away from the humour that does exist within, it finds the Duke at his most vulnerable, therefore believable, and at its centre it's a coming of age tale told with cynical coldness. During this cattle drive innocence will be lost, Andersen is tough and a disciplinarian, yet he's always a benevolent father figure. Wil himself hit the cattle drive trail at 13, he knows the pains and perils of such a task. He also knows that boys need to become men, especially out here in the wilderness. I'd be disappointed in a piece of Western genre cinema if it glossed over this fact. And The Cowboys doesn't, it has a sting in its tail, the trick is that the boys are not judged by how Wil taught them, but defined by a turn of events that calls on them to ""man"" up. The actions of another being the catalyst for childhood's ending.

Robert Surtees' photography paints a beautiful picture, it's pastoral, broad and appealing, but crucially it doesn't make it poetic. These young lads are entering the unknown, each section of God's great land is beautiful to us, but dangerous to them. It's an overlooked point that critics of the film ignore, that of Wil Andersen not leading these boys on a romantic trip thru the colourful terrain. It's not romantic, it's dangerous, and it's credit to Surtees that he achieves both sides of the coin; beauty and peril in the same frame. The young actors are, expectedly, a mixed bunch, but there's nothing here to be overtly negative about. Roscoe Lee Browne is terrific, his shift from wry observationalist to ""Mother Hen"" is handled with great skill, and Bruce Dern is memorable in more ways than one. The complaints come from not enough screen time for Colleen Dewhurst, who playing a bordello madame positively threatens to send the film's rating thru the roof (and the male viewers temperature's), while the running time is simply too long-too episodic-and quite frankly, unnecessary.

The Cowboys is not a perceived John Wayne macho based fantasy movie, it has meaning, depth, bravery and a first class performance from the Duke himself. 8/10",8.0
15573,"“Anderson” (John Wayne) is left short-handed by a gold rush and with his herd to get to market has to resort to engaging the services of a class of school boys who are offered $50 each if they help out. None of those lads are much over fifteen and few have any experience wrangling, so it’s going to be a tough challenge. Fortunately the veteran “Nightlinger” (Roscoe Lee Brown) happens by and agrees to bring along his wagon to help play nursemaid - and off they go. What they don’t appreciate, though, is that a group of would-be rustlers are in pursuit of their cows and when they discover the team doing the work are barely out of diapers, they become emboldened and set about stealing the cattle. The question is: can this motley and inexperienced team fend off the maniacal “Long Hair” (Bruce Dern) and his mercenaries? On the face of it, this could have been a disaster - but the chemistry between Wayne and Browne is a little reminiscent of his with Walter Brennan and helps steer this along quite entertainingly with decent efforts too from the lads doing the work. Interestingly, there is no sign of a Mitchum or a Wayne Jr amidst the cast of youngsters, but Nicolas Beauvy does well as do the rest as their trail turns from one of profit to one of revenge. It’s sentiment-free action film with a message of self-reliance  and independence underpinned by a tough-love style of humanity that Wayne delivers well as “Anderson” faces one of his more menacingly played foes from an on-form Dern. Don’t be put off by the billing, it’s quite a tough drama and worth a watch.",7.0
15592,"_**Entertaining “Chick flick” with Bette Midler and Barbara Hershey**_

Two preadolescent girls meet on the beach and become lifelong friends living on two different coasts. The brassy CC Bloom (Bette Midler) is a performer living in New York City while the classy, but reserved Hillary (Barbara Hershey) lives on the West Coast. Bubbly Mayim Bialik appears as the 11 year-old version of CC in the opening act while likable John Heard has a fairly notable part.

“Beaches” (1988) is an 80’s “chick flick” that throws in drama, realistic comedy, romance, Broadway entertainment and music. It’s also known as a tearjerker, but it didn’t literally move me in that sense, although I’m sure it would some people. It effectively shows the ups and downs of a long-lasting friendship. Fans of Midler or Hershey will no doubt like it more than me.   

The film runs 2 hours, 3 minutes, and was shot California and New York City.

GRADE: B-/C+",6.0
15592,"""Beaches"" is an earnest and well meaning film throughout that always favours the overbearing and self important Bette Midler at the expense of the much more insipid Barbara Hershey as it endeavours to tackle the notion of a friendship which spans decades and supersedes all other considerations, but such a misplaced and lofty ambition as this is often an almost impossible aspiration to realistically achieve during a two hour period so we are consequently rushed through a sketchy succession of highs and lows of two lives with no real sense of any emotional bonds developing or being ruthlessly torn asunder during the passing decades and no opportunity to really get to know about any of the characters and subsequently there is no reason to care about what happens to any of them in an unmemorable and superficial film which is an amazing underachievement on every level.",6.0
15592,"There's something quite uncanny about the resemblance between the young ""CC"" (Mayim Mialik) and Bette Midler who plays her adult self in this quite touching story of lifelong friendship. That all starts when this ordinary youngster meets the well-heeled ""Hillary"" (Marcie Leeds then Barbara Hershey) and despite being from opposite sides of the tracks, they begin to bond. The former has a love of all things showbiz but isn't exactly getting her name up in lights as she gets older. Her friend had a much better starting position and builds up a successful legal career as well as having a daughter with a man that they are both rather keen on! Things take a much more serious turn for the couple, though, when some bad news puts all of their lives in a perspective that requires both women to readjust for what's now inevitable. It's one of those stories that shows quite effectively how difficult lifelong friendships can be to maintain. They write to each other, they meet now and again, but it's never a straightforward momentum that keeps them aligned nor one that prepares them for what life throws at them. The characterisation of ""CC"" allows for Midler to belt out a few memorable numbers along the way - ""Wind Beneath My Wings"" and ""Under the Boardwalk"" maybe being the two best suited for her powerful vocals and it stays just the right side of sentiment allowing the pair to portray quite distinctly powerful characters emotionally, sometimes comically, and engagingly.",7.0
