Movie ID,Movie Title,Rating,Review
137726,The Departure,7.0,"A film that never stops to breathe, when perhaps it should. Lots of striking imagery. I especially loved all the various shots of cars, especially the half car. Léaud’s character is mental and he plays it very well. Also an amazing title sequence 3.5/5"
137856,Daffy Duck and the Dinosaur,6.0,"Set at a time ""before many of us were born"", we visit the home of the hungry ""Casper Caveman"" who wakes up and with his pet dinosaur ""Fido"" and sets off to find food. Meantime, ""Daffy"" is idly paddling in his pond and is soon - well, on the menu. Loads of quickly paced antics, and some fun sound effects follow as possibly the dumbest dinosaur/caveman combo try to ensnare our hero. Loads of fine Dvorak, Mendelssohn and even some Harry Warren keep it entertaining, too!"
138076,Video Games Live: Level 2,10.0,"If you like video games and the music of the worlds you've played in, you're going to LOVE this!"
138372,Bad Kids Go to Hell,4.0,"At its height when parodying _The Breakfast Club_, but unfortunately even that has well and truly been done by now. Maybe not to this extent in the horror genre, but its still most certainly been done.

A lot.

Seperate from that, _Bad Kids Go To Hell_ is a convoluted mess that I just barely don't regret watching.

_Final rating:★★ - Had some things that appeal to me, but a poor finished product._"
138697,Don Jon,7.0,"I found this movie much more interesting that what I thought at first glance.

Gordon-Levitt tells a simple story, but he does it well and the story is interesting enough. His performance is also remarkable and Johansson is spectacular, as always."
138730,The Bewitched House,5.0,"A special effects pioneer. Feels pretty long for six minutes though. 

_Final rating:★★½ - Not quite for me, but I definitely get the appeal._"
138832,We're the Millers,8.5,"Where do I start! This comedy had me rolling almost from start to finish... some highly questionable scenes, I wouldn't recommend it for families with young children, but older teens will find it amusing I am sure. Interesting Plot, likable characters, and plenty of mishaps to make it just the right amount of humorous. I actually wouldn't mind if they tried to do a follow-up story to this... but only if they could get the same cast to star in it."
138843,The Conjuring,5.0,"I'm a fan of Wan, and while I must say I believe that _The Conjuring_ is pretty severely overrated, it's also one of the best horror films to have hit the mainstream in the past few years.

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._"
138843,The Conjuring,8.0,"Hadn't seen this in a while and watching it again in preparation for the third movie, found it to be well done. I'm not much for these supernatural horror movies but with James Wan's camera work, and the screen presence from Patrick Wilson and Vera Farmiga, makes it an entertaining flick. **3.75/5**"
139567,Fire with Fire,8.0,Living in protective custody. Not so much when they track you down and you gotta fight for your life. Has action mixed with some comedy.
139726,So You Want to Be a Detective,8.0,"This short film, an extra from my blu of 'The Treasure of the Sierra Madre' is one of the better Richard Bare-directed 'Joe McDoakes' comedic shorts. Like Leonard Maltin states in his introduction to the 1948 'Warner Night at the Movies' that Warner Bros. attempts to recreate with this (as well as the cartoon 'Hot Cross Bunny'), it was a clever homage/satire of both Bogart's detective work in 'The Maltese Falcon' and the first-person point-of-view camera work prevalent in Robert Montgomery's 'Lady in the Lake' from the previous year."
139779,Americans,3.0,"A PSA, staring Kid Rock and Sean Penn on a divided American and trying to unite the two sides. Not sure why they made this, but they did a horrible job of making it entertaining or funny."
139933,Kiss of the Damned,3.0,"Mal actuada, el argumento flojo, en varias partes me hizo acordar a True Blood"
140071,Seize the Day,4.5,"The story is gripping and easy to feel mostly due to down-on-his-luck, Tommy Wilhelm's anger and frustration with life. Dr. Tamkin, is also a highlight, as his best friend with lots of ideas. I felt that the actors playing most of the other parts were a bit like watching a high school play. 
Robin Williams and to a leaser degree Jerry Stiller hold this film together as one hopes for a resolution to a life gone sour."
140276,The Road to Glory,6.0,"Morose tale of trench warfare in France during World War I.  The three principles, Fredric March, Warner Baxter, and Lionel Barrymore, do a proper job here, particularly Warner Baxter.  This film has to be one of the most depressing I've seen, but it's well-written, if a bit slow-moving at times.  No spoilers, but that ending...oh my!

Would I recommend?  Go for it, if you like the genre, the actors, or the period it's set in."
140334,Dreadheads: Portrait of a Subculture,7.0,"Tie dyed colorful, ultra real, edgy...an audacious trip. --Paul Evans - Rolling Stone"
140607,Star Wars: The Force Awakens,2.0,A meaningless continuation of a saga that was decidedly concluded in Return of the Jedi. This is a poor attempt at converting something that was created as a mythical epic into a soap opera.
140644,Function Of Reality,8.0,A great 3D demo which really shows off what your TV/Projector can do. Goes through 6 different worlds built by San Base set to original music.
140721,Lots To Learn Buster's Favorite Animals,7.5,"Great show, got it for my granddaughter 18 months, she stands there the whole time clapping and squealing. It's a blast to watch her."
140823,Saving Mr. Banks,8.0,"Nicely done movie with great performances from Thompson and Hanks. Also Farrell, which a role made perfectly for him.

The story is well threaded, letting us walk through Travers childhood and the birth of the main characters in Mary Poppins' books."
141010,And the Crows Will Dig Your Grave,6.0,"Routine spaghetti western. So-so effort from Hill. Sancho is slightly less over the top but less effective. Brana is reliable as a heavy but appears late.
Wild East transfer picture quality is decent but audio has issues. Dub for Sancho was nearly impossible to understand, which may not be that bad a thing considering it's Sancho.."
141052,Justice League,6.0,The Movie was highly paced. The movie was focusing on how the Justice league assembles. Stupidly shown the Mother Boxes and Stepenwolf. No future prospectus or hints unlike Dawn of Justice. Darkseid and Stepenwolf relation unknown. The movie falls apart as it was mainly focused on Resurrection of Superman and Assemble of other members.
141185,DownWard Spiral,4.0,"Private presents an erotically charged thriller about a stewardess' downward spiral (hence the title) into depravity.
I admit, the police threesome scene was hot, and I did enjoyed the sauna scene - that said, the plot of the film itself was terribly written. And the ending; WFT?

This was the only adult film that I felt disappointing with."
142026,The Dancing Pig,6.0,"An Edwardian-style, suited and respectable looking pig is constantly spurned by his love. She (Edith Trublanchet) scorns and shames him before breaking into a lively and quite well synchronised dance which must have been quite difficult for pig - especially as even the set now starts to conspire against it too! Of course it's not a real pig, but there was something creepy about this that I just didn't like. It humanises the animal only to ridicule it and that makes this short feature almost cruel, reminiscent of circus freakery. Great teeth though!"
142061,"Batman: The Dark Knight Returns, Part 2",9.0,"The only area in which _The Dark Knight Returns, Part 2_ suffers, is foretold in the title: This is just part two. You watch those two parts combined back to back? You've got the best superhero movie ever made.

_Final rating:★★★★½ - Ridiculously strong appeal. I can’t stop thinking about it._"
142115,Five Dances,7.0,"This is a gorgeously photographed and scored story about a young and talented dancer ""Chip"" who arrives in New York to participate in a dance workshop. His co-dancers are the only other characters in this gentle, slow-burn of a love story as, gradually, he develops some confidence which shows in both his performances in the class and with his increasing courage to take his friendship with dance partner ""Theo"" to the next level. The production is polished and elegant - this really is a gem of a film."
143385,Alibhai,7.0,"Alibhai, a mass action movie, portrays a market don in Palayalam market of Calicut, Kerala.The main role is done by Mohanlal and he performs the role effortlesslThe first half has some nice actions sequences and good story bulding but lacks the energy towards the 2nd half. The music and bgm works were good. And as a fan of Mohanlal, its a visual treat with fan-favorite dialogues and slow-moes."
143686,Orphan Train,10.0,I Absolutely Love This Rare film.  It is very educational.  It shows the origin of foster care in Western countries.
143901,CIA II: Target Alexa,3.5,"12 September 2003 | by jadzia92 (Sydney, Australia) – 

I only watched CIA II: Target Alexa due to the presence of Kathleen Kinmont who I fell in love with ever since I first saw her in Fraternity Vacation. Overall the movie is not that good as there were lot of boring dialogue. The movie would have been much better had Kathleen's Fraternity Vacation's co-star Barbara Crampton been in the film with her."
144124,Jack Whitehall: Live,7.5,"Jack Whitehall's debut DVD is brilliant. Fantastically funny and had me rolling on the floor. I've always enjoyed his performances in A league of their own and Mock the week where he bounces off the other guests so I was a little dubious about him performing alone, however he was excellent and I would recommend him to anyone."
144344,The Stranger Returns,7.0,"The Stranger Returns may be the better of the original two overall but suffers from a weak performance by Dan Vadis as ""En Plein"". He had the look but little else. Tony Anthony reprising his ""Stranger"" character of course. Some good scenes, one eating at a table with a henchman. Silly ending."
144354,My Name Is Pecos,7.0,"Entertaining enough spaghetti western features a fine performance by Robert Woods. It has your typical revenge plot so nothing terribly new from the rest, however I did enjoyed it as some of the gunfighrts were decent and the villains were really foul. **3.25/5**"
144375,Christian Lindberg: Total Musician,9.0,"This is a compilation of several individual videos that depict the multiple dimensions of Christian Lindberg. My personal favorite is the segment on writing Chick'aBone Checkout as a world premier performed by Charles ""Charlie"" Vernon of the Chicago Symphony Orchestra. You get to watch Charlie and Christian exchanging ideas to put in the piece, debating the performance details, and in general, bringing humanity into the musical equation. It is extraordinary that Christian and Charlie allowed the cameras to film this development over many months."
144393,Annie Oakley,6.0,"One of the early Thomas Edison features that allows legendary gun-slinger Annie Oakley to demonstrate just how efficient she was with a rifle. Luckily for her friend Francis Butler, she doesn't miss!"
144789,I'm So Excited!,7.0,"I was so excited to see this film ever since I saw the trailer coz it’s comedy (dancing flight attendants) and was familiar with the cast like Javier Camara & Cecilia Roth (Paz Vega, Antonio Banderas & Penelope Cruz - although not really main cast). Semi-disappointed with this film like it’s just okay, I wasn’t like wow, so great! Still entertaining though - I like the chemistry of the cast in the plane, the FAs were really funny and their interactions with the pilot! The passengers, didn’t really care that much for them except the horny virgin one. "
144794,The Hard Guy,10.0,"A cute short that served as a screen test for one of the great actors, Spencer Tracy."
145094,The Survival Games,4.0,"A great deal of the movie is taken up with shots of people running through the woods, and bizarrely ending up at the campsite setup by the two couples. The plot is quite predictable, and like many films of this genre, the the good guys don't take the opportunity to finish the bad guys off as soon as they could. My score is 4/10."
145135,Dark Skies,8.0,"Great watch, could watch again, and can recommend.

Keri Russell does quality crazy lady, and this movie is basically what ""Paranormal Activity"" should have been combined with a good version of a Slenderman movie.

There's a very satisfying conspiracy meat to the plot: the escalating defenses combined with a literally conspiracy theory ""nut"".

Part of the fun of this is that it is all presented in a very real, believable manner.  The atmosphere the movie creates is reason enough to watch it."
145221,Monsters: Dark Continent,1.0,"This is a war movie... with a very minor subplot regarding monsters.

For a war movie, it's  a pretty good one. Reminds me of Blackhawk Down in its production values.

BUT as a sequel to Monsters (which I enjoyed) it is a dismal failure. And I wanted to see a sequel to Monsters, which I did not get."
145660,Home Before Midnight,4.0,"Rock songwriter Aubrey starts affair with tearaway Elliott, not realizing she is 14 years old. Trouble ensues when he continues seeing her after he learns the truth. It all leads to a court appearance. Sober treatment of the subject but the characters never elicit too much interest. Walker had more success with his twisted horror pictures."
146079,Django and Sartana Are Coming... It's the End,3.0,"Among Fidani's worst. Of course that isn't saying much but ol' Dick Spitfire did make a few fairly decent ones. Jack Betts aka Hunt Powers and a boring ""Sartana"" character were equally bad. Even the fake cacti have done better work."
146198,Triple 9,5.0,"An okay movie with some very impressive visual flourishes, but a narrative mess, and not up to par with Director Joh Hillcoat's prior work.

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._"
146216,RED 2,4.0,This movie was a clear example of when studios can't get enough of a good thing. Red didn't need a sequel at all. This cheap attempt at recreating the comedic magic that the the first movie had reminded me plenty of the overkill series of the Hangover. Some things should just be left alone in singular existence. 2/5 Stars is all this got from me.
146216,RED 2,7.0,Still a must-watch but it was never going to live up to the original.
146216,RED 2,8.0,Way better then the first. Way more action too and explosions. This one is hilarious too. It needs a part 3 now.
146233,Prisoners,8.0,"Really intense and well done thriller. One of the few in the last years with great performances by Jackman, Gyllenhaal and Dano.

It also has some content to chew. I really enjoyed watching it."
146233,Prisoners,7.0,"Certainly Villenueve's most accessible film, but still a very good one.

Final rating:★★★½ - I strongly recommend you make the time."
146233,Prisoners,8.0,"What a powerful film and what a great acting. I just couldn't help rewinding various scenes throughout, especially when Jackman's character showed anger and frustration for either his child being abducted or having what he thought was the culprit being tortured, although getting nowhere. Definitely a must for Mystery/Drama.

8/10"
146233,Prisoners,10.0,"MUST SEE MOVIES BEFORE YOU DIE,
another masterpiece by Hugh Jackman, surprising plot-twist!!"
146233,Prisoners,8.0,"**This heavy film is not for everyone but for those that enjoy suspenseful crime cinema, this is one of the absolute best.**

A crime thriller that brilliantly manages its slow pace to create the same dread the characters feel in the hearts of the audience. Every passing second steals the parents' hope away that they could ever find their children alive. Everything about this movie emphasizes the story's emotion, from the acting and muted color tones to the sets and directing."
146238,Runner Runner,4.0,"Predictable and forgettable movie. Please, don't let Affleck to perform a bad guy ever again."
146243,Haunt,5.0,"Watchable coming-of-age horror with a wealth of dropped plot points.

Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole."
146301,Paranormal Activity: The Ghost Dimension,5.0,They at least made this movie to connect with the previous ones. A new family moves into the house where the girls lived 20 years ago.
146449,Loose Ankles,4.0,"Loose Ankles is an early B-grade, pre-code, comedy talkie starring Loretta Young and Douglas Fairbanks Jr.. Like many films of during the transition to talkies the plot is convoluted, the script weak and with mostly poor acting. Still, the film has appeal to those interested in this era."
146731,Hot Cross Bunny,9.0,"I saw this excellent Bugs Bunny cartoon as an extra on my blu for 'The Treasure of the Sierra Madre'. Great fun in its own right, and I enjoyed what Leonard Maltin had to say about it in his introduction on the blu for Warner Bros. 1948 version of Night at the Movies (along with the comedic short film, 'So You Want to Be a Detective')."
148265,Eega,8.0,"I will tell you that we almost turned it off after 10 minutes because it seemed so corny and sophomoric. We couldn't understand why it won so many awards. I'm glad we kept on because once you get past the first 20 minutes, you realize that the whole movie is tongue-in-cheek. And it's absolutely hilarious and fun. Nothing more - don't look for deep meaning here. It's just plain, simple, ridiculous fun."
148514,The Sand Castle,7.0,"Suddenly, a creature with a vague human form springs from the sand... He quickly creates some colleagues and with half a dozen of them - of all shapes and sizes - now milling about, they decide it's time to build themselves homes. Each will be tailored to their unique shape. Nope, the creatures don't all get on, but as we progress their improving constructions skills and their abilities to synchronise with the lively and jolly score become quite entertaining to watch. The use of stop motion techniques to quite literally animate the sand is clever and it's imaginative too."
150117,I Give It a Year,7.0,"Not the best comedy ever but funny and sometimes smart in the good tradition of English humor.

The ending is not round, though. Something doesn't work."
150540,Inside Out,8.0,"Another great movie from Pixar. The story in entangling and is structured in a master way to show us in a nice recreation how the mind works and emotions like sadness are important for a healthy life.

A must to be seen."
150540,Inside Out,6.0,Very interesting idea for a movie. Sadness drives me crazy though. Pretty decent movie though. It's a good family to watch together.
150540,Inside Out,5.0,A fun movie. Not the best but not a bad watch.
150689,Cinderella,6.0,"**Beautiful and bland at the same time.**

The story that's been told 1,000 times. Although this retelling boasts the most impressive costumes and stage design with an excellent cast, there is not much else to set it apart. Everything is familiar, draining some of the magic from this classic story."
150689,Cinderella,6.0,I liked the live version way better then the animation one. Well acted and was surprisingly entertaining.
151330,Heads or Tails,7.0,"For much of its runtime, this movie is tolerable but unexceptional apart from the male nudity. When it escapes its romantic comedy trappings and gets into some psychosexual stuff in the third act, it becomes actually worth watching."
151368,Open Windows,4.0,"**Real-time hacker film that is all style no substance.**

There were so many times I was shaking my head at the sheer stupidity of this film.  The premise is thin, the acting is mostly weak.  There are some kind of cool visuals, but they don't make up for the many, many flaws.  Even the usually solid Elijah Wood seems to be coasting.  Real-time can be exciting, and I get that the style the film makers were going for, but your film still needs to work even if it didn't have the gimmick.  This one does not.

4/10"
151368,Open Windows,6.0,"It's up to Frodo Baggins to save pornstar Sasha Grey!

I didn't realise it was like a found footage film (was bored in most of the film).

But it gets the extra star for that surprising twist!

Plus it featured Elijah Wood from Lord of the Rings and former adult star Sasha Grey in what I assume is her first main role in a mainstream film.
In other words, I'm leaving the three stars as it is."
151380,My Heart of Darkness,10.0,"This is an excellent narrated documentary about 4 ex-soldiers who have fought in the Angolan Civil War in the 80ies on different sides and come together to reflect about that traumatic time.

""There’s no son of any politician or leader that is fighting in war.""

I have to say that I am normally not very interested in documentaries. However, this one is hooking and at least very much completes fictional war movies."
151637,Bhramaram,10.0,"The movie stands with the outstanding performance of ""The Complete Actor"" Mohanlal. He again proves himself why he is the Maestro in Indian Cinema. I had literally no words seeing the climax of this movie.This should be a must watch for all movie-lovers."
152259,Phantom,9.0,"A Soviet nuclear submarine captain is ordered to take a small group of KGB officers on a voyage so they can perform a test of some new technology, highly classified. As the voyage progresses he learns there is more to their mission, the KGB officers are rouge, and the fate of the world hangs in the balance. 
Ed Harris delivers an excellent performance as the captain. David Duchovny plays a KGB officer in charge of the mission. The story was inspired by a real world event, the details of which remain classified."
152584,Blue Is the Warmest Color,7.0,"I became obsessed with Adele Exarchopoulos after seeing this. Didn't even have to look up that spelling. I ordered a custom-made 32"" x 48"" ish sized poster of her for my apartment that's still around somewhere. I'm pretty sure I tried to find her on snapchat. Thanks for reading."
152601,Her,8.0,"This was a really unexpected surprise. The cast is great, specially Joaquim Phoenix, which is a great actor.

The story is simple but well told and the photography, style and design of the movie has been taken into account until the smallest detail. Very well done movie."
152780,The Past,8.0,"An excellent, painstakingly slow, unveiling of dysfunctional characters and their relationships, where no one escapes unscathed. In spite of a few minor lapses, the script, directing and acting are impeccable. My guess is that anyone over 40 has suffered a relationship with some of these people.  I like that Farhadi made no attempt at resolution. In life, there not be. I was completely exhausted by the time the 130 minutes was over."
152790,The Angriest Man in Brooklyn,8.0,"It has beens 7 years since his passing. Suddenly, I felt like watch this film, the final film the late Robin Williams was in. Brought a lot of emotion in me; laughed out loud for most of the scenes, and left with a sad tear at the end.
We still miss you, Robin! 😥"
152795,The Congress,7.0,"It's not bad, but it's not my style. I rate it a 7 for animation"
153158,Underdogs,6.0,"The movie is not bad, good animation, characters, etc. But the script is so predictable."
153518,The Angry Birds Movie,5.0,"**I had no expectations and was still disappointed.**

Not sure what I was expecting from a movie based on a game that consists solely of slingshotting birds at pigs. Unfortunately, the humor was more annoying complaints than clever quips, but it had its moments."
153709,A Hole In My Panty,10.0,"Subarahi!
Films are judged by story, acting, filming/camera and personal taste. In this case, if you like the very best story, incredible heartfelt and natural acting, a committed film crew and a love for the beauty and natural sights of Japan, then here is a movie for you.
Not that well known despite its merits the film goes to the heart of nature and examines the father/daughter relationships, a changing of generations, puberty and the beauty of nature.
It is glorious and a classic for the ages. - XFANSD"
155184,Death Feud,3.0,"On the line of so bad it's good. The entire movie is pretty laughable and at times aimless with some pointless scenes. Stallone, FRANK Stallone and Mitchum, CHRISTOPHER Mitchum, weren't good either though the writing was awful. That said, even watching it alone, I did have a good laugh at least.

As a side, if anyone picks up the Vinegar Syndrome release, the Frank Stallone interview was great, he was honest about how bad the movie was and briefly tells a story about watching it with his brother..."
155346,The Hero's Journey: The World of Joseph Campbell,10.0,This Documentary series is probably the single most important film of our decade. The lessons brought forth by Joseph Campbell have had lasting impact. 
155445,Not All Were Murderers,7.5,"Based on the childhood memories of actor Michael Degen, the movie deals with the everyday struggle to survive as a Jewish boy in Nazi Germany. As his father had died in 1940 after being released from the Sachsenhausen concentration camp, Michael and his mother fear to be deported themselves. They manage to live in Berlin with false names and faked papers, hidden by several, often broken, people..."
155940,Forbidden Tales,6.0,"It starts off somewhere in the future (like sci fi), yet it narrates to Medieval times. Weird.
But the sex scenes are amazing though! And it all looks like a made-for-TV movie, if you remove the sex scenes!"
156022,The Equalizer,8.0,"Watched the movie last night, kept me interested although somewhat predictable plot.  Big bad guy, quiet good guy, helpless victims, bad guy gets his.  Overall I did like the movie, but then again I like anything Denzel is in."
156022,The Equalizer,7.0,"Expected pretty good, got very good. Can't call _The Equaliser_ a perfect movie, but I love me a mixed bag of content like this.

_Final rating:★★★½ - I really liked it. Would strongly recommend you give it your time._"
157099,Better Living Through Chemistry,7.0,"A nice little comedy with Sam Rockwell and Michelle Monaghan playing opposite each other as a struggling married couple.

Olivia Wilde enters and 'Bam!', Sam Rockwell all of the sudden turns into a man, wins a bike race, tries to kill Ray Liotta, and wakes up drunk, then stares at Jane Fonda with bleary eyes and tells her he can solve all of her problems."
157336,Interstellar,10.0,"I've got to say I have been wanting to watch this film for a while now and well it's 2021 and it's a Saturday morning and damn, safe to say this is one of the best films I have ever watched in my life. loved everything about It. The creativity and intelligence put into this film is just mind-blowing considering the fact it is a 2014 film. This clearly shows that mankind will one day achieve the most unexpected and unthought discoveries.
Love and respect to the director Christopher Nolan you are a legend."
157336,Interstellar,9.0,"It opens my mind after I watched this movie. I have watched it twice to figure out everything on the movie. Basically, this is the movie talking about earth is not a good place to stay anymore. People have to go to space to find another homeland. It reminds me that we will be like them if we didn't care much on environment"
157350,Divergent,5.0,"Well, it seems we needed a clone of The Hunger Games because, you know, they give too much money to ignore.

Stupid and foreseeable story with the typical action, romance and WTFs moments.

Just ignore the whole saga."
157350,Divergent,2.0,"I decided since this was my mother's 75th birthday to check out the first of the 'Divergent' series, since I love Kate Winslet and Ashley Judd, and Neil Burger's earlier 'Limitless' was intriguing and decent for recent sci-fi. Unfortunately the actors playing the main protagonists and the special effects were atrocious, the paper-thin plot was resoundingly predictable and I couldn't wait till it ended.

Definitely one Burger that was way overdone.

Of course Hollywood garbage like this produces a ton of sequels, while much better and original projects get kicked to the gutter."
157350,Divergent,6.0,A new world order type of movie. With 5 different factions. It was an ok movie but we only really learn about 2 of the factions really in this movie. What about the other 3. It would have been nice if we could see all 5 factions and how they lived and came about but instead you only know 2. So what's the point of even having the other ones in the movie pointless.
157433,Pet Sematary,1.0,"I can see why some people would love this. They took all the story, all the characters, all the depth, and crammed it all into all of five minutes, and then upped the action and violence to 11.

The end result was the remake of a horror movie that had some head to it into a horror movie that you don't really need to pay attention to to follow.

In other words, they made it a mindless, soulless, action packed gory mess... unfortunately action and gore without a plot or characters is pretty boring to watch."
157544,The Vatican Tapes,8.0,"A relatively successful horror film with an interesting story that depicts the arrival and birth of the antichrist.  Of course, this one definitely doesn't belong to the top horror movies, but even so an interesting spectacle that I wasn't bored after a long time.  For those who like various films about exorcism, this film is definitely worth watching.  Don't expect any miracles from this film, but for a good average it will be enough."
157807,Life Begins,7.0,"This film provides a window into life of 1932 as viewed from a higher-risk maternity ward. These were the days when surgery was much more dangerous, where ether ruled and the risk of infection was high (penicillin wasn't in widespread use for another 10 years). The expectant mothers in the ward come from all walks of the working-class life: a woman about to deliver her fifth child, an Italian, a proud ""modern woman"" (single), a nightclub singer and a convicted murderer.

A film worth watching."
157832,Calvary,6.0,"The cast is great. Quite an ensemble with Gleeson delivering yet another fantastic performance. The photography and landscapes are beautiful ... but that's about it.

The movie is quite a mess with no clear story line other than showing a collection of dysfunctional characters. The ending is quite a bluff. It starts strong to dissolve slowly like sugar in coffee."
158015,The Purge,7.0,"It's the basic premise that makes _The Purge_ such a chilling watch and, thought you may see the thrills and scares coming from a mile away, it's the most interesting home-invasion thriller that I've seen in a very long time."
158015,The Purge,3.0,"The core idea of a ""purge"" is interesting, but every single moment of ""horror"" or ""thrill"" in this film is a predictable jumpscare. It takes itself way too seriously and makes some heavy-handed social commentary, while at the same time being really unconvincing and riddled with tropes. Whenever one of the masked villains is on-screen you can count on them to silently tilt their head to the side, playfully skip with a weapon in hand, or giggle about killing.
The main concept and Lena Headey's acting bumped the rating up a little."
158015,The Purge,2.0,"Atrocious directing and cheesy jump scares disguised as nonsensical ""social commentary."""
158445,Miracle in Cell No. 7,8.0,"What a rollercoaster of emotions! It's unlike most movies I've seen, in that you can go from something dreadfully serious, to extremely infantile in the blink of an eye. However, the movie does both well.

Sometimes the moments stretch on, but this probably has more to do with the difference in what korean audiences expect versus the western audience.

Wholeheartedly recommend this movie as something that can be enjoyed with a family or someone who cares about well made movies. The creators absolutely tried to make something special here, and all of the actors did an amazing job."
158455,An Afghan Love Story,8.0,"Very good!

<em>'Wajma'</em>, a.k.a. <em>'An Afghan Love Story'</em>, is a well done flick. Barmak Akram & Co. do a great job at making everything feel real, particularly one scene with Wajma Bahar and Haji Gul Aser - both of whom impress with their performances, especially the former.

Fully merits a viewing."
158513,Tumbling Doll of Flesh,6.0,"At first I thought, ""_well I don't play this movie to see porn._""  
A bit later I thought, ""_I don't think that she signed up for that..._""

I can't say that they did a bad job, but I liked the color scheme 
and faster pacing in guinea pig better. The effects in this are pretty good though.
Not a bad movie if you watch for the effects, but it is pretty slow."
158752,Escape from Tomorrow,2.0,"**Conceptually**, this had a lot going for it. But the actual product is a fucking disaster. _Escape from Tomorrow_ fails in basically every way it possibly could. 

_Final rating:★ - Of no value. Avoid at all costs._"
158852,Tomorrowland,7.0,"A mega-grumpy George Cluney is always worth watching. A nice upbeat ""We can change our own future for the better"" movie. It's bright, colourful and inoffensive."
158916,Sweetwater,6.0,"Kind of an odd western. Especially the performance by Ed Harris, who always seems to put his ""all"" into what he doing regardless if it is a little quirky or not. January Jones makes for a great looking avenging angel even if her acting style is a little bland. For fans of westerns it is worth a watch."
158999,Blackfish,9.0,"Great documentary. I had known about Orca attacks in captivity before watching it, but this film really drove home the point. Free Willy!"
158999,Blackfish,9.0,"The dark side of Free Willy. Lately (mid-2023), there have been Orca attacks on boats in the Med. My theory is this: The Orcas are highly intelligent and have a fantastic communication system. The few who eventually were freed from SeaWorld got the word out to all the other Orcas in the world: ""Humans are fucking assholes! Kill the humans!"""
159638,Ghost Team One,2.0,"Just awful watch.

Not only is this mostly boring, there is hardly a movie here.

Following characters dealing with happenstance is very hard to do, and this leans on the ""two guys fighting over a hot chick that won't get with them"" trope way too much.

There just wasn't anything in this for me to enjoy."
159824,Hotel Transylvania 2,7.0,"Not as good as the first, but it was still entertaining and funny. Draculas daughter has a kid with her human husband. The causes all kinds of new problems for Dracula."
159898,The Boxing Cats,6.0,A very early silent film that delivers precisely what it says on the tin. A rather amusing short sequence featuring two cats attired in boxing gloves having a sparring session. It lasts less than a minute and is an engaging example of Thomas Edison's late 19th century moving picture technique.
160588,Blue Jasmine,7.0,"A stunning performance, to be sure, but unfortunately, plagued by the same demons that apparently Woody Allen himself embraces."
161143,Madly Madagascar,6.0,Funny little Madagascar short story. Pretty funny they all catch the love bug. They could have easily made a movie out of this.
161374,Tarantulas: The Deadly Cargo,5.0,"Kind of boring creature-attack movie that only has one thing going for it, though would be a big spoiler. This made-for-TV movie was watchable enough and has its moments but I found my mind wandering for most of this. **2.75/5**"
161620,Wonder Woman,4.0,"First adaptation of the comic heroine makes her a superspy rather than a superheroine. Secretary Crosby, working for Garas, overhears that villains have stolen details of agent's identities. She goes on the trail of smooth Prine, working for mysterious Montalban. Ford is a rogue Amazon, in league with Prine.  Crosby eventually appears wearing a demure costume but does not exhibit any great powers. Montalban flees in a dinghy, as she chases him on a motorcycle! A burro figures prominently in the nefarious scheme. The concept would be reworked  to much better effect for the hit series."
161737,Nana to Kaoru: Chapter 2,8.0,"Decent sequel, continuing from where the first film left of. If you've read the mangas, don't get your hopes up, the story changes after the festival. But it's still good as they characters progress as they should. Looking forward to more of these."
161814,Black Widower,10.0,David Lipper's performance is incredible - his portrayal of remorseless sociopath Ed is convincing and unnerving.
162145,The Liability,5.0,"Good concept, half-baked execution.

Tim Roth, Jack O'Connell and Talulah Riley give alright performances, though their characters aren't developed enough to care about nor to be entertained by. There's definitely a good story hidden, though I just didn't really find it interesting. The rushed ending doesn't help, either."
162215,How I Live Now,10.0,ONE OF THE MOST POWERFUL AND STRANGE COMING OF AGE FILMS.  MUST SEE
162618,"Dinosaurs, Dinosaurs, Dinosaurs",8.5,"If you were a kid growing up in the late 80s and early 90s, you may remember these cheesy ""Dinosaur Shows"" that played on the Disney Channel or in your classroom if you had a ""cool"" teacher.  Gary Owens and Eric Boardman provide information on dinosaurs from the time while entertaining us with Eric's antics and Gary's transformation into a real life dinosaur!"
162626,The Skulls,8.0,"This was the Spanish-language experimental re-working of two Laurel and Hardy comedic shorts, 'Be Big!' and 'Laughing Gravy'. From the excellent 'Laurel and Hardy: The Essential Collection: The Sound Films from the Hal Roach Studios', which has 58 of them on 10 DVDs."
163354,Film Noir,7.0,"There's obviously quite a bit of thought, and creative editing, gone into this short feature that celebrates the genre of the film noir by using some original footage, some stop-motion, some photos, posters, toy cars and there's even the odd bit of product placement as the criminals, the detectives and fisticuffs build to quite a thrilling car chase and, of course, a traditional denouement. It doesn't hang about and packs thousands of images, many of them clearly recognisable, into just four minutes that's part homage, part parody and there's Richard Widmark too."
164331,Spiders,4.0,"Spiders 3D, also known as just Spiders, is a 2013 Sci-Fi/Monster movie. The acting is pretty alright, and the story is kinda interesting but also not really. The Queen spider is cool tho. And the CGI isn't as bad as I thought it would be. I think it's slightly below average for me."
